FactKey,ProductKey,DateKey,CityKey,Price,StockQuantity,Discount,Sales,Rating,NumReviews
1873,54,20230915,97,149.90,338,0.41,1960,3.1,3484
1874,54,20230915,97,149.90,338,0.41,1960,3.1,3484
1875,97,20231002,91,409.36,600,0.05,991,2.0,550
1876,89,20231217,93,302.11,555,0.34,325,4.0,417
1877,89,20231217,93,302.11,555,0.34,325,4.0,417
1878,86,20231202,97,230.62,127,0.03,391,2.0,1467
1879,86,20231202,97,230.62,127,0.03,391,2.0,1467
1880,42,20240401,95,53.42,990,0.03,1378,3.0,413
1881,42,20240401,95,53.42,990,0.03,1378,3.0,413
1882,39,20240117,95,220.91,173,0.39,1896,2.3,3659
1883,39,20240117,95,220.91,173,0.39,1896,2.3,3659
1884,60,20230920,101,416.36,95,0.08,191,3.8,3373
1885,60,20230920,101,416.36,95,0.08,191,3.8,3373
1886,70,20240501,99,244.38,415,0.41,196,1.1,3733
1887,70,20240501,99,244.38,415,0.41,196,1.1,3733
1888,33,20230814,96,121.32,639,0.32,515,4.3,854
1889,33,20230814,96,121.32,639,0.32,515,4.3,854
1890,91,20231216,94,232.42,575,0.14,636,3.0,1928
1891,91,20231216,94,232.42,575,0.14,636,3.0,1928
1892,32,20230827,91,422.03,788,0.41,758,1.2,2279
1893,85,20231210,95,481.09,776,0.02,1081,3.5,4144
1894,85,20231210,95,481.09,776,0.02,1081,3.5,4144
1895,37,20240118,91,35.06,688,0.30,849,2.0,726
1896,97,20240118,91,57.35,329,0.44,1328,2.1,4264
1897,71,20230706,101,340.11,51,0.25,876,4.1,1499
1898,71,20230706,101,340.11,51,0.25,876,4.1,1499
1899,92,20231127,96,208.50,502,0.25,1697,1.0,2042
1900,92,20231127,96,208.50,502,0.25,1697,1.0,2042
1901,80,20240408,96,431.23,53,0.01,847,1.7,60
1902,80,20240408,96,431.23,53,0.01,847,1.7,60
1903,46,20240311,97,361.98,595,0.28,1877,2.0,4282
1904,46,20240311,97,361.98,595,0.28,1877,2.0,4282
1905,65,20230716,92,44.00,909,0.40,313,1.4,1751
1906,65,20230716,92,44.00,909,0.40,313,1.4,1751
1907,46,20230709,101,105.96,24,0.39,1324,1.6,25
1908,46,20230709,101,105.96,24,0.39,1324,1.6,25
1909,57,20231017,92,443.45,211,0.11,464,1.5,4274
1910,57,20231017,92,443.45,211,0.11,464,1.5,4274
1911,74,20240127,91,47.61,55,0.21,110,1.0,2226
1912,46,20230921,93,220.06,652,0.00,739,1.1,3947
1913,46,20230921,93,220.06,652,0.00,739,1.1,3947
1914,69,20240527,93,269.69,376,0.20,507,3.7,1869
1915,69,20240527,93,269.69,376,0.20,507,3.7,1869
1916,75,20230714,96,348.46,529,0.46,1578,3.9,3096
1917,75,20230714,96,348.46,529,0.46,1578,3.9,3096
1918,87,20230714,92,239.18,483,0.28,1676,3.4,2194
1919,87,20230714,92,239.18,483,0.28,1676,3.4,2194
1920,71,20240221,99,159.81,851,0.34,28,2.6,3996
1921,71,20240221,99,159.81,851,0.34,28,2.6,3996
1922,99,20231209,100,61.84,788,0.47,56,3.0,1176
1923,99,20231209,100,61.84,788,0.47,56,3.0,1176
1924,86,20231119,98,206.83,332,0.33,44,3.0,2084
1925,86,20231119,98,206.83,332,0.33,44,3.0,2084
1926,69,20230913,99,409.73,333,0.03,347,2.9,2829
1927,69,20230913,99,409.73,333,0.03,347,2.9,2829
1928,38,20240123,91,315.03,748,0.24,1712,2.9,1455
1929,67,20230711,95,29.24,810,0.49,1411,2.1,3722
1930,67,20230711,95,29.24,810,0.49,1411,2.1,3722
1931,77,20231015,100,433.11,700,0.07,1245,1.5,351
1932,77,20231015,100,433.11,700,0.07,1245,1.5,351
1933,41,20240529,97,102.04,563,0.32,1905,3.9,1589
1934,41,20240529,97,102.04,563,0.32,1905,3.9,1589
1935,64,20230903,99,422.05,71,0.40,1845,1.9,1262
1936,64,20230903,99,422.05,71,0.40,1845,1.9,1262
1937,33,20230909,93,184.43,830,0.25,31,4.9,2290
1938,33,20230909,93,184.43,830,0.25,31,4.9,2290
1939,33,20231112,94,276.98,213,0.01,743,4.0,4979
1940,33,20231112,94,276.98,213,0.01,743,4.0,4979
1941,70,20240321,97,156.40,286,0.16,475,4.6,1268
1942,70,20240321,97,156.40,286,0.16,475,4.6,1268
1943,99,20230701,101,268.60,201,0.39,1546,3.2,841
1944,99,20230701,101,268.60,201,0.39,1546,3.2,841
1945,57,20230701,95,415.06,798,0.40,572,4.6,956
1946,57,20230701,95,415.06,798,0.40,572,4.6,956
1947,54,20231110,97,93.24,901,0.37,400,1.8,219
1948,54,20231110,97,93.24,901,0.37,400,1.8,219
1949,95,20231110,91,483.61,938,0.42,839,2.8,1840
1950,96,20230926,95,320.26,681,0.01,1884,3.9,4727
1951,96,20230926,95,320.26,681,0.01,1884,3.9,4727
1952,36,20230615,92,390.59,618,0.03,249,1.3,1719
1953,36,20230615,92,390.59,618,0.03,249,1.3,1719
1954,69,20240131,97,16.32,908,0.48,290,3.2,935
1955,69,20240131,97,16.32,908,0.48,290,3.2,935
1956,56,20230728,92,471.85,850,0.04,205,1.2,2370
1957,56,20230728,92,471.85,850,0.04,205,1.2,2370
1958,60,20240610,101,395.05,155,0.38,1295,3.4,1520
1959,60,20240610,101,395.05,155,0.38,1295,3.4,1520
1960,39,20240412,92,492.08,261,0.45,1745,2.1,4005
1961,39,20240412,92,492.08,261,0.45,1745,2.1,4005
1962,61,20231125,98,266.34,241,0.28,1203,3.8,3623
1963,61,20231125,98,266.34,241,0.28,1203,3.8,3623
1964,91,20240602,100,177.61,724,0.11,640,4.2,3392
1965,91,20240602,100,177.61,724,0.11,640,4.2,3392
1966,75,20240605,96,131.78,272,0.15,972,2.3,1577
1967,75,20240605,96,131.78,272,0.15,972,2.3,1577
1968,38,20240423,97,420.69,34,0.13,493,2.1,2315
1969,38,20240423,97,420.69,34,0.13,493,2.1,2315
1970,92,20240217,92,173.55,116,0.28,1897,3.3,2886
1971,92,20240217,92,173.55,116,0.28,1897,3.3,2886
1972,74,20240415,95,138.05,27,0.26,1560,2.7,3472
1973,74,20240415,95,138.05,27,0.26,1560,2.7,3472
1974,40,20240215,91,459.15,74,0.29,1848,2.7,359
1975,35,20240604,92,331.82,778,0.10,1609,4.3,4402
1976,35,20240604,92,331.82,778,0.10,1609,4.3,4402
1977,82,20231126,97,245.34,810,0.06,1357,3.6,1357
1978,82,20231126,97,245.34,810,0.06,1357,3.6,1357
1979,99,20240505,95,177.42,860,0.36,1340,4.8,340
1980,99,20240505,95,177.42,860,0.36,1340,4.8,340
1981,94,20240424,97,94.38,242,0.42,1997,2.7,4766
1982,94,20240424,97,94.38,242,0.42,1997,2.7,4766
1983,25,20230930,91,207.46,930,0.17,1811,1.7,4225
1984,25,20230930,91,207.46,930,0.17,1811,1.7,4225
1985,33,20240426,95,184.77,596,0.16,904,4.0,484
1986,33,20240426,95,184.77,596,0.16,904,4.0,484
1987,43,20231201,100,379.18,126,0.44,546,4.1,200
1988,43,20231201,100,379.18,126,0.44,546,4.1,200
1989,62,20231115,100,223.47,749,0.04,795,4.2,1378
1990,62,20231115,100,223.47,749,0.04,795,4.2,1378
1991,48,20231115,94,183.59,389,0.14,597,4.8,2500
1992,48,20231115,94,183.59,389,0.14,597,4.8,2500
1993,89,20240523,97,227.87,65,0.46,446,1.1,4934
1994,89,20240523,97,227.87,65,0.46,446,1.1,4934
1995,81,20240416,96,257.41,24,0.06,737,4.1,3865
1996,81,20240416,96,257.41,24,0.06,737,4.1,3865
1997,43,20240213,99,66.85,928,0.47,1752,1.2,1948
1998,97,20240213,99,207.72,16,0.46,325,2.3,1973
1999,43,20240213,99,66.85,928,0.47,1752,1.2,1948
2000,97,20240213,99,207.72,16,0.46,325,2.3,1973
